GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,EMPSZES.id,EMPSZES.display-label,ESTAB
8610000US01057,01057,"ZIP 01057 (Monson, MA)",31212,Breweries,2016,252,Establishments with 250 to 499 employees,0
8610000US01057,01057,"ZIP 01057 (Monson, MA)",31212,Breweries,2016,254,Establishments with 500 to 999 employees,0
8610000US01057,01057,"ZIP 01057 (Monson, MA)",31212,Breweries,2016,260,"Establishments with 1,000 employees or more",0
8610000US01062,01062,"ZIP 01062 (Florence, MA)",31212,Breweries,2016,001,All establishments,1
8610000US01062,01062,"ZIP 01062 (Florence, MA)",31212,Breweries,2016,212,Establishments with 1 to 4 employees,1
8610000US01062,01062,"ZIP 01062 (Florence, MA)",31212,Breweries,2016,220,Establishments with 5 to 9 employees,0
8610000US01062,01062,"ZIP 01062 (Florence, MA)",31212,Breweries,2016,230,Establishments with 10 to 19 employees,0
8610000US01062,01062,"ZIP 01062 (Florence, MA)",31212,Breweries,2016,241,Establishments with 20 to 49 employees,0
8610000US01062,01062,"ZIP 01062 (Florence, MA)",31212,Breweries,2016,242,Establishments with 50 to 99 employees,0
8610000US01062,01062,"ZIP 01062 (Florence, MA)",31212,Breweries,2016,251,Establishments with 100 to 249 employees,0
8610000US01062,01062,"ZIP 01062 (Florence, MA)",31212,Breweries,2016,252,Establishments with 250 to 499 employees,0
8610000US01062,01062,"ZIP 01062 (Florence, MA)",31212,Breweries,2016,254,Establishments with 500 to 999 employees,0
8610000US01062,01062,"ZIP 01062 (Florence, MA)",31212,Breweries,2016,260,"Establishments with 1,000 employees or more",0
8610000US01085,01085,"ZIP 01085 (Westfield, MA)",31212,Breweries,2016,001,All establishments,1
8610000US01085,01085,"ZIP 01085 (Westfield, MA)",31212,Breweries,2016,212,Establishments with 1 to 4 employees,1
8610000US01085,01085,"ZIP 01085 (Westfield, MA)",31212,Breweries,2016,220,Establishments with 5 to 9 employees,0
8610000US01085,01085,"ZIP 01085 (Westfield, MA)",31212,Breweries,2016,230,Establishments with 10 to 19 employees,0
8610000US01085,01085,"ZIP 01085 (Westfield, MA)",31212,Breweries,2016,241,Establishments with 20 to 49 employees,0
8610000US01085,01085,"ZIP 01085 (Westfield, MA)",31212,Breweries,2016,242,Establishments with 50 to 99 employees,0
8610000US01085,01085,"ZIP 01085 (Westfield, MA)",31212,Breweries,2016,251,Establishments with 100 to 249 employees,0
8610000US01085,01085,"ZIP 01085 (Westfield, MA)",31212,Breweries,2016,252,Establishments with 250 to 499 employees,0
8610000US01085,01085,"ZIP 01085 (Westfield, MA)",31212,Breweries,2016,254,Establishments with 500 to 999 employees,0
8610000US01085,01085,"ZIP 01085 (Westfield, MA)",31212,Breweries,2016,260,"Establishments with 1,000 employees or more",0
8610000US01093,01093,"ZIP 01093 (Whately, MA)",31212,Breweries,2016,001,All establishments,1
8610000US01093,01093,"ZIP 01093 (Whately, MA)",31212,Breweries,2016,212,Establishments with 1 to 4 employees,1
8610000US01093,01093,"ZIP 01093 (Whately, MA)",31212,Breweries,2016,220,Establishments with 5 to 9 employees,0
8610000US01093,01093,"ZIP 01093 (Whately, MA)",31212,Breweries,2016,230,Establishments with 10 to 19 employees,0
8610000US01093,01093,"ZIP 01093 (Whately, MA)",31212,Breweries,2016,241,Establishments with 20 to 49 employees,0
8610000US01093,01093,"ZIP 01093 (Whately, MA)",31212,Breweries,2016,242,Establishments with 50 to 99 employees,0
8610000US01093,01093,"ZIP 01093 (Whately, MA)",31212,Breweries,2016,251,Establishments with 100 to 249 employees,0
8610000US01093,01093,"ZIP 01093 (Whately, MA)",31212,Breweries,2016,252,Establishments with 250 to 499 employees,0
8610000US01093,01093,"ZIP 01093 (Whately, MA)",31212,Breweries,2016,254,Establishments with 500 to 999 employees,0
8610000US01093,01093,"ZIP 01093 (Whately, MA)",31212,Breweries,2016,260,"Establishments with 1,000 employees or more",0
8610000US01118,01118,"ZIP 01118 (Springfield, MA)",31212,Breweries,2016,001,All establishments,1
8610000US01118,01118,"ZIP 01118 (Springfield, MA)",31212,Breweries,2016,212,Establishments with 1 to 4 employees,1
8610000US01118,01118,"ZIP 01118 (Springfield, MA)",31212,Breweries,2016,220,Establishments with 5 to 9 employees,0
8610000US01118,01118,"ZIP 01118 (Springfield, MA)",31212,Breweries,2016,230,Establishments with 10 to 19 employees,0
8610000US01118,01118,"ZIP 01118 (Springfield, MA)",31212,Breweries,2016,241,Establishments with 20 to 49 employees,0
8610000US01118,01118,"ZIP 01118 (Springfield, MA)",31212,Breweries,2016,242,Establishments with 50 to 99 employees,0
8610000US01118,01118,"ZIP 01118 (Springfield, MA)",31212,Breweries,2016,251,Establishments with 100 to 249 employees,0
8610000US01118,01118,"ZIP 01118 (Springfield, MA)",31212,Breweries,2016,252,Establishments with 250 to 499 employees,0
8610000US01118,01118,"ZIP 01118 (Springfield, MA)",31212,Breweries,2016,254,Establishments with 500 to 999 employees,0
8610000US01118,01118,"ZIP 01118 (Springfield, MA)",31212,Breweries,2016,260,"Establishments with 1,000 employees or more",0
8610000US01247,01247,"ZIP 01247 (North Adams, MA)",31212,Breweries,2016,001,All establishments,1
8610000US01247,01247,"ZIP 01247 (North Adams, MA)",31212,Breweries,2016,212,Establishments with 1 to 4 employees,1
8610000US01247,01247,"ZIP 01247 (North Adams, MA)",31212,Breweries,2016,220,Establishments with 5 to 9 employees,0
8610000US01247,01247,"ZIP 01247 (North Adams, MA)",31212,Breweries,2016,230,Establishments with 10 to 19 employees,0
8610000US01247,01247,"ZIP 01247 (North Adams, MA)",31212,Breweries,2016,241,Establishments with 20 to 49 employees,0
8610000US01247,01247,"ZIP 01247 (North Adams, MA)",31212,Breweries,2016,242,Establishments with 50 to 99 employees,0
8610000US01247,01247,"ZIP 01247 (North Adams, MA)",31212,Breweries,2016,251,Establishments with 100 to 249 employees,0
8610000US01247,01247,"ZIP 01247 (North Adams, MA)",31212,Breweries,2016,252,Establishments with 250 to 499 employees,0
8610000US01247,01247,"ZIP 01247 (North Adams, MA)",31212,Breweries,2016,254,Establishments with 500 to 999 employees,0
8610000US01247,01247,"ZIP 01247 (North Adams, MA)",31212,Breweries,2016,260,"Establishments with 1,000 employees or more",0
8610000US01257,01257,"ZIP 01257 (Sheffield, MA)",31212,Breweries,2016,001,All establishments,2
8610000US01257,01257,"ZIP 01257 (Sheffield, MA)",31212,Breweries,2016,212,Establishments with 1 to 4 employees,0
8610000US01257,01257,"ZIP 01257 (Sheffield, MA)",31212,Breweries,2016,220,Establishments with 5 to 9 employees,2
8610000US01257,01257,"ZIP 01257 (Sheffield, MA)",31212,Breweries,2016,230,Establishments with 10 to 19 employees,0
8610000US01257,01257,"ZIP 01257 (Sheffield, MA)",31212,Breweries,2016,241,Establishments with 20 to 49 employees,0
8610000US01257,01257,"ZIP 01257 (Sheffield, MA)",31212,Breweries,2016,242,Establishments with 50 to 99 employees,0
8610000US01257,01257,"ZIP 01257 (Sheffield, MA)",31212,Breweries,2016,251,Establishments with 100 to 249 employees,0
8610000US01257,01257,"ZIP 01257 (Sheffield, MA)",31212,Breweries,2016,252,Establishments with 250 to 499 employees,0
8610000US01257,01257,"ZIP 01257 (Sheffield, MA)",31212,Breweries,2016,254,Establishments with 500 to 999 employees,0
8610000US01257,01257,"ZIP 01257 (Sheffield, MA)",31212,Breweries,2016,260,"Establishments with 1,000 employees or more",0
8610000US01301,01301,"ZIP 01301 (Greenfield, MA)",31212,Breweries,2016,001,All establishments,1
8610000US01301,01301,"ZIP 01301 (Greenfield, MA)",31212,Breweries,2016,212,Establishments with 1 to 4 employees,1
8610000US01301,01301,"ZIP 01301 (Greenfield, MA)",31212,Breweries,2016,220,Establishments with 5 to 9 employees,0
8610000US01301,01301,"ZIP 01301 (Greenfield, MA)",31212,Breweries,2016,230,Establishments with 10 to 19 employees,0
8610000US01301,01301,"ZIP 01301 (Greenfield, MA)",31212,Breweries,2016,241,Establishments with 20 to 49 employees,0
8610000US01301,01301,"ZIP 01301 (Greenfield, MA)",31212,Breweries,2016,242,Establishments with 50 to 99 employees,0
8610000US01301,01301,"ZIP 01301 (Greenfield, MA)",31212,Breweries,2016,251,Establishments with 100 to 249 employees,0
8610000US01301,01301,"ZIP 01301 (Greenfield, MA)",31212,Breweries,2016,252,Establishments with 250 to 499 employees,0
8610000US01301,01301,"ZIP 01301 (Greenfield, MA)",31212,Breweries,2016,254,Establishments with 500 to 999 employees,0
8610000US01301,01301,"ZIP 01301 (Greenfield, MA)",31212,Breweries,2016,260,"Establishments with 1,000 employees or more",0
8610000US01349,01349,"ZIP 01349 (Millers Falls, MA)",31212,Breweries,2016,001,All establishments,1
8610000US01349,01349,"ZIP 01349 (Millers Falls, MA)",31212,Breweries,2016,212,Establishments with 1 to 4 employees,1
8610000US01349,01349,"ZIP 01349 (Millers Falls, MA)",31212,Breweries,2016,220,Establishments with 5 to 9 employees,0
8610000US01349,01349,"ZIP 01349 (Millers Falls, MA)",31212,Breweries,2016,230,Establishments with 10 to 19 employees,0
8610000US01349,01349,"ZIP 01349 (Millers Falls, MA)",31212,Breweries,2016,241,Establishments with 20 to 49 employees,0
8610000US01349,01349,"ZIP 01349 (Millers Falls, MA)",31212,Breweries,2016,242,Establishments with 50 to 99 employees,0
8610000US01349,01349,"ZIP 01349 (Millers Falls, MA)",31212,Breweries,2016,251,Establishments with 100 to 249 employees,0
8610000US01349,01349,"ZIP 01349 (Millers Falls, MA)",31212,Breweries,2016,252,Establishments with 250 to 499 employees,0
8610000US01349,01349,"ZIP 01349 (Millers Falls, MA)",31212,Breweries,2016,254,Establishments with 500 to 999 employees,0
8610000US01349,01349,"ZIP 01349 (Millers Falls, MA)",31212,Breweries,2016,260,"Establishments with 1,000 employees or more",0
8610000US01364,01364,"ZIP 01364 (Orange, MA)",31212,Breweries,2016,001,All establishments,1
8610000US01364,01364,"ZIP 01364 (Orange, MA)",31212,Breweries,2016,212,Establishments with 1 to 4 employees,1
8610000US01364,01364,"ZIP 01364 (Orange, MA)",31212,Breweries,2016,220,Establishments with 5 to 9 employees,0
8610000US01364,01364,"ZIP 01364 (Orange, MA)",31212,Breweries,2016,230,Establishments with 10 to 19 employees,0
8610000US01364,01364,"ZIP 01364 (Orange, MA)",31212,Breweries,2016,241,Establishments with 20 to 49 employees,0
8610000US01364,01364,"ZIP 01364 (Orange, MA)",31212,Breweries,2016,242,Establishments with 50 to 99 employees,0
8610000US01364,01364,"ZIP 01364 (Orange, MA)",31212,Breweries,2016,251,Establishments with 100 to 249 employees,0
8610000US01364,01364,"ZIP 01364 (Orange, MA)",31212,Breweries,2016,252,Establishments with 250 to 499 employees,0
8610000US01364,01364,"ZIP 01364 (Orange, MA)",31212,Breweries,2016,254,Establishments with 500 to 999 employees,0
8610000US01364,01364,"ZIP 01364 (Orange, MA)",31212,Breweries,2016,260,"Establishments with 1,000 employees or more",0
8610000US01373,01373,"ZIP 01373 (South Deerfield, MA)",31212,Breweries,2016,001,All establishments,1
8610000US01373,01373,"ZIP 01373 (South Deerfield, MA)",31212,Breweries,2016,212,Establishments with 1 to 4 employees,0
8610000US01373,01373,"ZIP 01373 (South Deerfield, MA)",31212,Breweries,2016,220,Establishments with 5 to 9 employees,0
8610000US01373,01373,"ZIP 01373 (South Deerfield, MA)",31212,Breweries,2016,230,Establishments with 10 to 19 employees,0
8610000US01373,01373,"ZIP 01373 (South Deerfield, MA)",31212,Breweries,2016,241,Establishments with 20 to 49 employees,0
8610000US01373,01373,"ZIP 01373 (South Deerfield, MA)",31212,Breweries,2016,242,Establishments with 50 to 99 employees,1
8610000US01373,01373,"ZIP 01373 (South Deerfield, MA)",31212,Breweries,2016,251,Establishments with 100 to 249 employees,0
8610000US01373,01373,"ZIP 01373 (South Deerfield, MA)",31212,Breweries,2016,252,Establishments with 250 to 499 employees,0
8610000US01373,01373,"ZIP 01373 (South Deerfield, MA)",31212,Breweries,2016,254,Establishments with 500 to 999 employees,0
8610000US01373,01373,"ZIP 01373 (South Deerfield, MA)",31212,Breweries,2016,260,"Establishments with 1,000 employees or more",0
8610000US01376,01376,"ZIP 01376 (Turners Falls, MA)",31212,Breweries,2016,001,All establishments,1
8610000US01376,01376,"ZIP 01376 (Turners Falls, MA)",31212,Breweries,2016,212,Establishments with 1 to 4 employees,1
8610000US01376,01376,"ZIP 01376 (Turners Falls, MA)",31212,Breweries,2016,220,Establishments with 5 to 9 employees,0
8610000US01376,01376,"ZIP 01376 (Turners Falls, MA)",31212,Breweries,2016,230,Establishments with 10 to 19 employees,0
8610000US01376,01376,"ZIP 01376 (Turners Falls, MA)",31212,Breweries,2016,241,Establishments with 20 to 49 employees,0
8610000US01376,01376,"ZIP 01376 (Turners Falls, MA)",31212,Breweries,2016,242,Establishments with 50 to 99 employees,0
8610000US01376,01376,"ZIP 01376 (Turners Falls, MA)",31212,Breweries,2016,251,Establishments with 100 to 249 employees,0
8610000US01376,01376,"ZIP 01376 (Turners Falls, MA)",31212,Breweries,2016,252,Establishments with 250 to 499 employees,0
8610000US01376,01376,"ZIP 01376 (Turners Falls, MA)",31212,Breweries,2016,254,Establishments with 500 to 999 employees,0
8610000US01376,01376,"ZIP 01376 (Turners Falls, MA)",31212,Breweries,2016,260,"Establishments with 1,000 employees or more",0
8610000US01545,01545,"ZIP 01545 (Shrewsbury, MA)",31212,Breweries,2016,001,All establishments,1
8610000US01545,01545,"ZIP 01545 (Shrewsbury, MA)",31212,Breweries,2016,212,Establishments with 1 to 4 employees,1
8610000US01545,01545,"ZIP 01545 (Shrewsbury, MA)",31212,Breweries,2016,220,Establishments with 5 to 9 employees,0
8610000US01545,01545,"ZIP 01545 (Shrewsbury, MA)",31212,Breweries,2016,230,Establishments with 10 to 19 employees,0
8610000US01545,01545,"ZIP 01545 (Shrewsbury, MA)",31212,Breweries,2016,241,Establishments with 20 to 49 employees,0
8610000US01545,01545,"ZIP 01545 (Shrewsbury, MA)",31212,Breweries,2016,242,Establishments with 50 to 99 employees,0
8610000US01545,01545,"ZIP 01545 (Shrewsbury, MA)",31212,Breweries,2016,251,Establishments with 100 to 249 employees,0
8610000US01545,01545,"ZIP 01545 (Shrewsbury, MA)",31212,Breweries,2016,252,Establishments with 250 to 499 employees,0
8610000US01545,01545,"ZIP 01545 (Shrewsbury, MA)",31212,Breweries,2016,254,Establishments with 500 to 999 employees,0
8610000US01545,01545,"ZIP 01545 (Shrewsbury, MA)",31212,Breweries,2016,260,"Establishments with 1,000 employees or more",0
8610000US01562,01562,"ZIP 01562 (Spencer, MA)",31212,Breweries,2016,001,All establishments,1
8610000US01562,01562,"ZIP 01562 (Spencer, MA)",31212,Breweries,2016,212,Establishments with 1 to 4 employees,0
8610000US01562,01562,"ZIP 01562 (Spencer, MA)",31212,Breweries,2016,220,Establishments with 5 to 9 employees,1
8610000US01562,01562,"ZIP 01562 (Spencer, MA)",31212,Breweries,2016,230,Establishments with 10 to 19 employees,0
8610000US01562,01562,"ZIP 01562 (Spencer, MA)",31212,Breweries,2016,241,Establishments with 20 to 49 employees,0
8610000US01562,01562,"ZIP 01562 (Spencer, MA)",31212,Breweries,2016,242,Establishments with 50 to 99 employees,0
8610000US01562,01562,"ZIP 01562 (Spencer, MA)",31212,Breweries,2016,251,Establishments with 100 to 249 employees,0
8610000US01562,01562,"ZIP 01562 (Spencer, MA)",31212,Breweries,2016,252,Establishments with 250 to 499 employees,0
8610000US01562,01562,"ZIP 01562 (Spencer, MA)",31212,Breweries,2016,254,Establishments with 500 to 999 employees,0
8610000US01562,01562,"ZIP 01562 (Spencer, MA)",31212,Breweries,2016,260,"Establishments with 1,000 employees or more",0
8610000US01568,01568,"ZIP 01568 (Upton, MA)",31212,Breweries,2016,001,All establishments,1
8610000US01568,01568,"ZIP 01568 (Upton, MA)",31212,Breweries,2016,212,Establishments with 1 to 4 employees,1
8610000US01568,01568,"ZIP 01568 (Upton, MA)",31212,Breweries,2016,220,Establishments with 5 to 9 employees,0
8610000US01568,01568,"ZIP 01568 (Upton, MA)",31212,Breweries,2016,230,Establishments with 10 to 19 employees,0
8610000US01568,01568,"ZIP 01568 (Upton, MA)",31212,Breweries,2016,241,Establishments with 20 to 49 employees,0
8610000US01568,01568,"ZIP 01568 (Upton, MA)",31212,Breweries,2016,242,Establishments with 50 to 99 employees,0
8610000US01568,01568,"ZIP 01568 (Upton, MA)",31212,Breweries,2016,251,Establishments with 100 to 249 employees,0
8610000US01568,01568,"ZIP 01568 (Upton, MA)",31212,Breweries,2016,252,Establishments with 250 to 499 employees,0
8610000US01568,01568,"ZIP 01568 (Upton, MA)",31212,Breweries,2016,254,Establishments with 500 to 999 employees,0
8610000US01568,01568,"ZIP 01568 (Upton, MA)",31212,Breweries,2016,260,"Establishments with 1,000 employees or more",0
8610000US01570,01570,"ZIP 01570 (Webster, MA)",31212,Breweries,2016,001,All establishments,1
8610000US01570,01570,"ZIP 01570 (Webster, MA)",31212,Breweries,2016,212,Establishments with 1 to 4 employees,1
8610000US01570,01570,"ZIP 01570 (Webster, MA)",31212,Breweries,2016,220,Establishments with 5 to 9 employees,0
8610000US01570,01570,"ZIP 01570 (Webster, MA)",31212,Breweries,2016,230,Establishments with 10 to 19 employees,0
8610000US01570,01570,"ZIP 01570 (Webster, MA)",31212,Breweries,2016,241,Establishments with 20 to 49 employees,0
8610000US01570,01570,"ZIP 01570 (Webster, MA)",31212,Breweries,2016,242,Establishments with 50 to 99 employees,0
8610000US01570,01570,"ZIP 01570 (Webster, MA)",31212,Breweries,2016,251,Establishments with 100 to 249 employees,0
8610000US01570,01570,"ZIP 01570 (Webster, MA)",31212,Breweries,2016,252,Establishments with 250 to 499 employees,0
8610000US01570,01570,"ZIP 01570 (Webster, MA)",31212,Breweries,2016,254,Establishments with 500 to 999 employees,0
8610000US01570,01570,"ZIP 01570 (Webster, MA)",31212,Breweries,2016,260,"Establishments with 1,000 employees or more",0
8610000US01581,01581,"ZIP 01581 (Westborough, MA)",31212,Breweries,2016,001,All establishments,1
8610000US01581,01581,"ZIP 01581 (Westborough, MA)",31212,Breweries,2016,212,Establishments with 1 to 4 employees,1
8610000US01581,01581,"ZIP 01581 (Westborough, MA)",31212,Breweries,2016,220,Establishments with 5 to 9 employees,0
8610000US01581,01581,"ZIP 01581 (Westborough, MA)",31212,Breweries,2016,230,Establishments with 10 to 19 employees,0
8610000US01581,01581,"ZIP 01581 (Westborough, MA)",31212,Breweries,2016,241,Establishments with 20 to 49 employees,0
8610000US01581,01581,"ZIP 01581 (Westborough, MA)",31212,Breweries,2016,242,Establishments with 50 to 99 employees,0
8610000US01581,01581,"ZIP 01581 (Westborough, MA)",31212,Breweries,2016,251,Establishments with 100 to 249 employees,0
8610000US01581,01581,"ZIP 01581 (Westborough, MA)",31212,Breweries,2016,252,Establishments with 250 to 499 employees,0
8610000US01581,01581,"ZIP 01581 (Westborough, MA)",31212,Breweries,2016,254,Establishments with 500 to 999 employees,0
8610000US01581,01581,"ZIP 01581 (Westborough, MA)",31212,Breweries,2016,260,"Establishments with 1,000 employees or more",0
8610000US01585,01585,"ZIP 01585 (West Brookfield, MA)",31212,Breweries,2016,001,All establishments,1
8610000US01585,01585,"ZIP 01585 (West Brookfield, MA)",31212,Breweries,2016,212,Establishments with 1 to 4 employees,1
8610000US01585,01585,"ZIP 01585 (West Brookfield, MA)",31212,Breweries,2016,220,Establishments with 5 to 9 employees,0
8610000US01585,01585,"ZIP 01585 (West Brookfield, MA)",31212,Breweries,2016,230,Establishments with 10 to 19 employees,0
8610000US01585,01585,"ZIP 01585 (West Brookfield, MA)",31212,Breweries,2016,241,Establishments with 20 to 49 employees,0
8610000US01585,01585,"ZIP 01585 (West Brookfield, MA)",31212,Breweries,2016,242,Establishments with 50 to 99 employees,0
8610000US01585,01585,"ZIP 01585 (West Brookfield, MA)",31212,Breweries,2016,251,Establishments with 100 to 249 employees,0
8610000US01585,01585,"ZIP 01585 (West Brookfield, MA)",31212,Breweries,2016,252,Establishments with 250 to 499 employees,0
8610000US01585,01585,"ZIP 01585 (West Brookfield, MA)",31212,Breweries,2016,254,Establishments with 500 to 999 employees,0
8610000US01585,01585,"ZIP 01585 (West Brookfield, MA)",31212,Breweries,2016,260,"Establishments with 1,000 employees or more",0
8610000US01602,01602,"ZIP 01602 (Worcester, MA)",31212,Breweries,2016,001,All establishments,1
8610000US01602,01602,"ZIP 01602 (Worcester, MA)",31212,Breweries,2016,212,Establishments with 1 to 4 employees,1
8610000US01602,01602,"ZIP 01602 (Worcester, MA)",31212,Breweries,2016,220,Establishments with 5 to 9 employees,0
8610000US01602,01602,"ZIP 01602 (Worcester, MA)",31212,Breweries,2016,230,Establishments with 10 to 19 employees,0
8610000US01602,01602,"ZIP 01602 (Worcester, MA)",31212,Breweries,2016,241,Establishments with 20 to 49 employees,0
8610000US01602,01602,"ZIP 01602 (Worcester, MA)",31212,Breweries,2016,242,Establishments with 50 to 99 employees,0
8610000US01602,01602,"ZIP 01602 (Worcester, MA)",31212,Breweries,2016,251,Establishments with 100 to 249 employees,0
8610000US01602,01602,"ZIP 01602 (Worcester, MA)",31212,Breweries,2016,252,Establishments with 250 to 499 employees,0
8610000US01602,01602,"ZIP 01602 (Worcester, MA)",31212,Breweries,2016,254,Establishments with 500 to 999 employees,0
8610000US01602,01602,"ZIP 01602 (Worcester, MA)",31212,Breweries,2016,260,"Establishments with 1,000 employees or more",0
8610000US01610,01610,"ZIP 01610 (Worcester, MA)",31212,Breweries,2016,001,All establishments,1
8610000US01610,01610,"ZIP 01610 (Worcester, MA)",31212,Breweries,2016,212,Establishments with 1 to 4 employees,1
8610000US01610,01610,"ZIP 01610 (Worcester, MA)",31212,Breweries,2016,220,Establishments with 5 to 9 employees,0
8610000US01610,01610,"ZIP 01610 (Worcester, MA)",31212,Breweries,2016,230,Establishments with 10 to 19 employees,0
8610000US01610,01610,"ZIP 01610 (Worcester, MA)",31212,Breweries,2016,241,Establishments with 20 to 49 employees,0
8610000US01610,01610,"ZIP 01610 (Worcester, MA)",31212,Breweries,2016,242,Establishments with 50 to 99 employees,0
8610000US01610,01610,"ZIP 01610 (Worcester, MA)",31212,Breweries,2016,251,Establishments with 100 to 249 employees,0
